codigo_interno,nome,codigo_barras,preco,estoque,categoria,ativo
1723,"AGUA MIN FLORATTA 200ML COPO","7898994541783",0.75,0,"mercearia",1
15943,"AGUA MIN FLORATTA 300ML COPO","7898994541752",1,0,"mercearia",1
1507,"AGUA MIN FLORATTA 350ML GARRAFA","7898994541745",1,0,"mercearia",1
1284,"AGUA MIN FLORATTA 5L","130039",9.99,0,"mercearia",1
9735,"AGUA MIN INDAIA 1.5ML GARRAFA","7896445490116",2.5,0,"mercearia",1
19790,"AGUA MIN INDAIA 20L ENTREGAR","4080",15,0,"mercearia",1
17885,"AGUA MIN INDAIA 330ML C/GAS","7896445490598",2.5,0,"mercearia",1
1724,"AGUA MIN INDAIA 330ML GARRAFA","7896445490093",1.25,0,"mercearia",1
6804,"AGUA MIN INDAIA 500ML C/GAS","7896445490550",2.5,0,"mercearia",1
16721,"AGUA MIN INDAIA 500ML S/GAS","7896445490086",2.5,0,"mercearia",1
12741,"AGUA MIN INDAIA 5LT S/G","7896445410503",12.5,0,"mercearia",1
1282,"AGUA MIN JUCA 1.5L","7898994288053",2.75,0,"mercearia",1
16530,"AGUA MIN JUCA 20L GARRAFAO","8022",10,0,"mercearia",1
16458,"AGUA MIN JUCA 330ML","7898994288039",1.22,0,"mercearia",1
18916,"AGUA MIN JUCA 500ML","7898994288046",1.25,0,"mercearia",1
14937,"AGUA MIN M DOCE 330ML C/GAS PET","7898967880116",1.5,0,"mercearia",1
17697,"AGUA MIN M DOCE 350ML S/GAS PET","7898049550197",1.5,0,"mercearia",1
17649,"AGUA MIN MAR AZUL 20L ENTREGA GARRAFAO","4067",10,0,"mercearia",1
9447,"AGUA MIN MAR DOCE 1.5L PET","7898049550043",2,0,"mercearia",1
11718,"AGUA MIN MAR DOCE 510ML GARR PET","7898049550203",1.5,0,"mercearia",1
18688,"AGUA MIN MARFIN 05L PET","7896369636911",11.7,0,"mercearia",1
18689,"AGUA MIN MARFIN 10L PET","7896369640956",17.92,0,"mercearia",1
13320,"AGUA MIN MARFIN20L ENTREGA","4115",12,0,"mercearia",1
5595,"AGUA MIN MARFIN20L S/ENTREGA","4114",12,0,"mercearia",1
2491,"AGUA MIN MOEMA 20L GARRAFAO","4111",11,0,"mercearia",1
9309,"AGUA MIN MOEMA 20L VEM PEGAR","4117",9.5,0,"mercearia",1
1746,"AGUA MIN N AGUA 1.5L PET","7898223370023",3,0,"mercearia",1
20283,"AGUA MIN N AGUA 200ML COPO PET","7898223370191",1,0,"mercearia",1
7047,"AGUA MIN N AGUA 500ML PET","7898223370047",1.5,0,"mercearia",1
2956,"AGUA MIN N AGUA20L ENTREGA LEVAR GARRAFAO","4296",12,0,"mercearia",1
13319,"AGUA MIN N AGUA20L S/ENTREGA LEVAR GARRAFAO","4295",12,0,"mercearia",1
18196,"AGUA MIN OH PH08 315ML SC ADIC SAIS","7898962617311",2.5,0,"mercearia",1
16186,"AGUA MIN OH PH10 315ML SC ADIC SAIS","7898962617014",2.5,0,"mercearia",1
1747,"AGUA MIN POLAR 1.5L PET","7896369636843",3,0,"mercearia",1
7974,"AGUA MIN POLAR 200ML COPO PET","7897236102621",0.75,0,"mercearia",1
11319,"AGUA MIN POLAR 20L GARRAFAO","4082",11,0,"mercearia",1
13317,"AGUA MIN POLAR 20L PEGA NA LOJA","4081",11,0,"mercearia",1
1756,"AGUA MIN POLAR 350ML GARRAFA PET","7896369636768",1,0,"mercearia",1
11320,"AGUA MIN POLAR 500ML C/GAS GARRAFA PET","7896369636805",2,0,"mercearia",1
4600,"AGUA MIN POLAR 500ML GARRAFA PET","7896369636812",1.5,0,"mercearia",1
18828,"AGUA MIN PRINCESA 1,5L PET","7897962901543",3,0,"mercearia",1
16836,"AGUA MIN PRINCESA 20L ENTREGA GARRAFAO","1512",8.5,0,"mercearia",1
19142,"AGUA MIN PRINCESA 350ML PET","7897962901550",1,0,"mercearia",1
16273,"AGUA MIN PRINCESA 500ML PET","7897962901536",1.25,0,"mercearia",1
5177,"AGUA MIN ROCHA 20L GARRAFAO","4025",9,0,"mercearia",1
13321,"AGUA MIN ROCHA 20L S/ENTREGAGARRAFAO","4024",9,0,"mercearia",1
12753,"AGUA MIN ROCHA 5LT GARRAFAO","7896369636799",11,0,"mercearia",1
11054,"AGUA MIN SCHIN 500ML C/GAS","7896052600724",2,0,"mercearia",1
16103,"AGUA MIN T ALTA 20L ENTREG GARRAFAO","4047",10,0,"mercearia",1
13340,"AGUA MIN T LINE20L ENTREGA GARRAFAO","4086",10,0,"mercearia",1
3459,"AGUA MIN T LINE20L S/ENTREGA GARRAFAO","4085",9,0,"mercearia",1
4568,"AGUA MIN VIDA 20L GARRAFAO","4112",14,0,"mercearia",1
18181,"AGUA MINERAL 20L ENTREGAR","4008",8,0,"mercearia",1
18182,"AGUA MINERAL 20L ENTREGAR","4009",9,0,"mercearia",1
1978,"AGUA OXIG ALINE 90ML VOL40 SKIN  HAIR","7897161371024",3,0,"mercearia",1
16993,"AGUA OXIG AVANTE V20 90ML","7896947052218",2.5,0,"mercearia",1
16995,"AGUA OXIG AVANTE V40 90ML","7896947054212",3,0,"mercearia",1
16994,"AGUA OXIG AVANTE VOL30 70ML","7896947053215",2.75,0,"mercearia",1
10722,"AGUA OXIG B ALTA 90ML V30","7896213300081",3.22,0,"mercearia",1
1880,"AGUA OXIG B ALTA 90ML VOL40","7896213300111",3.22,0,"mercearia",1
11376,"AGUA OXIG BEIRA ALTA 90ML VOL20","7896213300050",2,0,"mercearia",1
16982,"AGUA OXIG FARMAX V10 90ML","7896902210530",3.22,0,"mercearia",1
7577,"AGUA OXIG FARMAX V20 70ML","7296902813449",2.22,0,"mercearia",1
873,"AGUA OXIG FARMAX V20 90ML","7896902213449",2,0,"mercearia",1
6123,"AGUA OXIG FARMAX V20 90ML CREMOSA","7896902210561",2.75,0,"mercearia",1
874,"AGUA OXIG FARMAX V40 70ML","7896902213487",2.5,0,"mercearia",1
4036,"AGUA OXIG FARMAX V40 90ML","7896902210646",2.75,0,"mercearia",1
872,"AGUA OXIG FARMAX VOL30 70ML","7896902213463",2.5,0,"mercearia",1
4738,"AGUA OXIG FARMAX VOL30 90ML","7896902210608",2.75,0,"mercearia",1
5157,"AGUA OXIG IDEAL V20 100ML","7896679222804",2,0,"mercearia",1
10698,"AGUA OXIG MARCIA V30 90ML","7896221800108",2,0,"mercearia",1
10697,"AGUA OXIG MARCIA V40 90ML","7896221800115",2,0,"mercearia",1
19795,"AGUA OXIG YAMA V30 100ML","7896150017257",6,0,"mercearia",1
19796,"AGUA OXIG YAMA V40 100ML","7896150017264",6,0,"mercearia",1
7320,"AGUA SAN BRANMIX 1LT BRANCA","7896923700287",2.38,0,"mercearia",1
10081,"AGUA SAN BRANMIX 1LT VERDE","7896923700010",2.4,0,"mercearia",1
20256,"AGUA SAN BRANMIX 5LT BRANCA","7896923700294",11.57,0,"mercearia",1
1873,"AGUA SAN BRILUX 1LT BCA M USO","7896013100386",3.75,0,"mercearia",1
8943,"AGUA SAN BRILUX 1LT/900ML BRANCA","7896013105657",3.7,0,"mercearia",1
5329,"AGUA SAN BRILUX 2LT BCA M USO","7896013100423",5.95,0,"mercearia",1
18634,"AGUA SAN BRILUX 5LT BCA M USO","7896013107262",17,0,"mercearia",1
12976,"AGUA SAN BRILUX L2P1.8ML M USO","7896013106364",6.61,0,"mercearia",1
9372,"AGUA SAN CLORADA 1LT BRANCA","7897312402607",2.5,0,"mercearia",1
4647,"AGUA SAN CLORADA 1LT VERDE","7897312402669",2.25,0,"mercearia",1
535,"AGUA SAN DA CASA 1LT BCA","7898928578021",2.7,0,"mercearia",1
708,"AGUA SAN DA CASA 1LT VERDE","7898928578014",2.5,0,"mercearia",1
7319,"AGUA SAN DRAGAO 1LT VERDE","7896221600012",2.1,0,"mercearia",1
5829,"AGUA SAN DULAGO 1LT VERDE","7898910431013",2.49,0,"mercearia",1
2763,"AGUA SAN ECONOM 1LT BCA M USO","7897312400078",3.52,0,"mercearia",1
2765,"AGUA SAN ECONOMICA 2LT BCA M USO","7897312401280",6.75,0,"mercearia",1
17209,"AGUA SAN ECONOMICA 5LT BCA M USO","7897312401815",14.5,0,"mercearia",1
3642,"AGUA SAN FC 1LT VERDE","7897312401099",2.91,0,"mercearia",1
12076,"AGUA SAN FC 2LT VERDE","7897312401310",5.5,0,"mercearia",1
4682,"AGUA SAN KEAN 1LT VERDE","7897270400172",2.75,0,"mercearia",1
7315,"AGUA SAN LAVA BEM 1L BRANCA","7898018360604",1.85,0,"mercearia",1
10173,"AGUA SAN OLIMPO 1LT BRANCA","7896013100461",2.5,0,"mercearia",1
719,"AGUA SAN QBOA 1LT FLORAL LARANJA ALVEJANTE","7896083800087",4.25,0,"mercearia",1
718,"AGUA SAN QBOA 1LT LAVANDA LILAS ALVEJANTE","7896083800346",5.22,0,"mercearia",1
720,"AGUA SAN QBOA 1LT PLUS AZUL ALVEJANTE","7896083800667",4.15,0,"mercearia",1
717,"AGUA SAN QBOA 1LT VERDE","7896083800018",4.9,0,"mercearia",1
8634,"AGUA SAN TIRODOR 1LT VERDE","7898171952951",2.15,0,"mercearia",1
345,"AGUA SAN TUBARAO 1LT BCA.","7896013100669",3.44,0,"mercearia",1
17163,"AGUA SAN TUBARAO 2LT BCA.","7896013102373",6.22,0,"mercearia",1
7311,"AGUA SAN TUBARAO 5LT BCA.","7896013105701",15.5,0,"mercearia",1
344,"AGUA SAN YPE 1LT BRANCA","7896098904671",4.95,0,"mercearia",1
6985,"AGUA SAN YPE 2LT BCA/200ML","7896098904732",6.11,0,"mercearia",1
9542,"AGUA SAN YPE 2LT BRANCA","7896098904688",8.29,0,"mercearia",1
12565,"AGUA SAN YPE 5LT BRANCA","7896098904664",17,0,"mercearia",1
3548,"AGUA SAN ZUPP 1LT BCA ALVEJANTE","7896360400696",3.95,0,"mercearia",1
5979,"AGUA SAN ZUPP 1LT VERDE ALVEJANTE","7896360400191",5.22,0,"mercearia",1
16804,"AGUA TONIC 350ML LT ANTARTICA","7891991000840",4.5,0,"mercearia",1
15317,"AGUA TONIC 350ML LT PETRA","7897395000455",4,0,"mercearia",1
4214,"AGUA TONIC 350ML LT SCHWEPPES","7894900300017",4,0,"mercearia",1
16807,"AGUA TONIC BENTIVI 500ML PT","7898929064851",3.5,0,"mercearia",1
1258,"AGUARD 51 965ML CACHA ADOCADA VIDRO CANINHA","7896002100014",14,0,"mercearia",1
7512,"AGUARD 51 965ML CACHACA PRAININHA","7896022660000",12.9,0,"mercearia",1
7513,"AGUARD 51 965ML OURO CACHACA","7896002110921",19.22,0,"mercearia",1
13532,"AGUARD 51 965ML SELECAO","7896002111713",22,0,"mercearia",1
5625,"AGUARD CABARE 700ML AMBURANA CACHACA ADOCADA VIDRO CANINHA","7898939469639",30,0,"mercearia",1
5624,"AGUARD CABARE 700ML OURO CACHACA ADOCADA VIDRO CANINHA","7898939469585",30.22,0,"mercearia",1
5623,"AGUARD CABARE 700ML PRATA CACHACA ADOCADA VIDRO CANINHA","7898939469363",33,0,"mercearia",1
2053,"AGUARD CANIN ROCA 600ML CACHACA ADOCADA VIDRO CANINHA","7897110000012",5.5,0,"mercearia",1
18927,"AGUARD CARANG 275ML GARR CACHACA ADOCADA VIDRO CANINHA","7896087200012",9.9,0,"mercearia",1
4586,"AGUARD CARANG 600ML GARR CACHACA ADOCADA VIDRO CANINHA","7896087200036",6.5,0,"mercearia",1
15245,"AGUARD CATUAB DAROCA 500ML PET","7897946400024",3.75,0,"mercearia",1
11851,"AGUARD CATUABA DUELO 490ML PET","7896718200398",4.5,0,"mercearia",1
15247,"AGUARD COQUET COROTE 500ML BLUEEBERRY PET","7896547501277",4.8,0,"mercearia",1
15246,"AGUARD COQUET COROTE 500ML MENTA PET","7896547501390",4.9,0,"mercearia",1
8393,"AGUARD COROTE 500ML CACHACA ADOCADA PET CANINHA","7896547500089",4.22,0,"mercearia",1
13949,"AGUARD COROTE 500ML LIMAO COQUETEL PET CANINHA","7896547501178",5.19,0,"mercearia",1
15249,"AGUARD COROTE 500ML T FRUTI COQUETEL PET CANINHA","7896547501406",4.9,0,"mercearia",1
15250,"AGUARD D OURO 500ML CACHACA ADOCADA PET CANINHA","7898221931301",3.22,0,"mercearia",1
17287,"AGUARD DOURO 965ML OURO CACHACA","7898221933084",11.22,0,"mercearia",1
7049,"AGUARD DUELO 320ML CAROTE CACHACA ADOCADA PET CANINHA","7896718200190",3.5,0,"mercearia",1
3070,"AGUARD DUELO 500ML CAROTE CACHACA ADOCADA PET CANINHA","7896718200183",4.9,0,"mercearia",1
6455,"AGUARD GIN ETERNITY 950ML","7898422671037",28.9,0,"mercearia",1
6502,"AGUARD GIN TANQUERAY 275ML TONIC","7893218003757",19.22,0,"mercearia",1
13127,"AGUARD GOIANINHA 1L/ UMBUR/MEL CACHA ADOCADA VIDRO NA CANA","7896202512068",25,0,"mercearia",1
18219,"AGUARD GOIANINHA 965ML CARNALBA CACHA ADOCADA VIDRO NA CANA","222044",25.22,0,"mercearia",1
13130,"AGUARD GOIANINHA 965ML CARVALHO CACHACA ADOCADA VIDRO NA CANA","7896202512037",25,0,"mercearia",1
15338,"AGUARD GOIANINHA 965ML CRAVO E CANELA","7896202512228",25,0,"mercearia",1
13126,"AGUARD GOIANINHA 965ML JABUTICABA CACHA ADOCADA VIDRO NA CANA","7896202511986",25,0,"mercearia",1
18218,"AGUARD GOIANINHA 965ML MEL CACHA ADOCADA VIDRO NA CANA","222020",25.22,0,"mercearia",1
12418,"AGUARD GOIANINHA 965ML NA CANA CACHA ADOCADA VIDRO NA CANA","7896202512044",25.22,0,"mercearia",1
13129,"AGUARD GOIANINHA 965ML PIQUI CACHA ADOCADA VIDRO NA CANA","7896202512020",25.22,0,"mercearia",1
13128,"AGUARD GOIANINHA 965ML UMBURANA CACHA ADOCADA VIDRO NA CANA","7896202511948",25.22,0,"mercearia",1
4727,"AGUARD GOSTOSA 480ML CACHACA ADOCADA PET CAROTE CANINHA","7896087200586",3.5,0,"mercearia",1
18578,"AGUARD GOSTOSA 480ML CACHACA OURO","7896087201095",3.75,0,"mercearia",1
7073,"AGUARD INDIAZ 965ML AMBURANA CACHACA ADOCADA VIDRO CANINHA","7897575189703",35,0,"mercearia",1
7072,"AGUARD INDIAZ 965ML CARVALHO CACHACA ADOCADA VIDRO CANINHA","7897575189673",35,0,"mercearia",1
7074,"AGUARD INDIAZ 965ML CRISTAL CACHACA ADOCADA VIDRO CANINHA","7897575189666",30,0,"mercearia",1
5160,"AGUARD INDIAZ 965ML JAMBU CACHACA ADOCADA VIDRO CANINHA","7897575189567",38,0,"mercearia",1
18344,"AGUARD INDIAZ 965ML JAMBU CAIPI ADOCADA VIDRO CAIPIRINHA","180",38,0,"mercearia",1
7023,"AGUARD MATUTA 1LT AMBURANA CACHACA","7898906925038",45,0,"mercearia",1
7021,"AGUARD MATUTA 1LT BALSAMO CACHACA","7898906925243",50,0,"mercearia",1
7024,"AGUARD MATUTA 1LT BLACK BLAND CACHACA","7898906925267",65,0,"mercearia",1
6691,"AGUARD MATUTA 1LT CRISTAL TRAD CACHACA","7898906925021",40,0,"mercearia",1
6692,"AGUARD MATUTA 1LT MEL LIMAO CACHACA","7898906925281",65,0,"mercearia",1
7022,"AGUARD MATUTA 1LT S BLAND CACHACA","7898906925250",55,0,"mercearia",1
7196,"AGUARD MATUTA270ML CRISTAL LT CACHACA","7898906925076",12.22,0,"mercearia",1
7197,"AGUARD MATUTA270ML UMBURANA LT CACHACA","7898906925083",12.22,0,"mercearia",1
7026,"AGUARD MATUTA300ML AMBURANA CACHACA","7898906925229",22,0,"mercearia",1
7027,"AGUARD MATUTA300ML BALSAMO CACHACA","7898906925236",22,0,"mercearia",1
7025,"AGUARD MATUTA300ML CRISTAL CACHACA","7898906925212",15,0,"mercearia",1
4803,"AGUARD PEDRA 90 500ML CACHACA ADOCADA PET CAROTE CANINHA","7897110000500",2.75,0,"mercearia",1
6475,"AGUARD PITU 350ML LATA CACHACA ADOCADA CANINHA","7896607100044",8,0,"mercearia",1
1260,"AGUARD PITU 600ML CACHACA ADOCADA VIDRO CANINHA","7896607100372",11.22,0,"mercearia",1
6474,"AGUARD PITU 965ML CACHACA ADOCADA VIDRO CANINHA","7896607100174",17,0,"mercearia",1
13125,"AGUARD SALINAS 965ML CACHACA ADOCADA VIDRO NA CANA","5901234123457",25.22,0,"mercearia",1
1257,"AGUARD SERTANEJO 500ML CACHACA ADOCADA PET CANINHA","7897946400062",3.75,0,"mercearia",1
14147,"AGUARD SERTANEJO 970ML CACHACA ADOCADA CANINHA","7897946400079",11.22,0,"mercearia",1
1259,"AGUARD TATUZINHO 600ML CACHACA ADOCADA VIDRO CANINHA","7896050200094",9.5,0,"mercearia",1
1256,"AGUARD TROPICAL 490ML CACHACA ADOCADA PET","7898043100053",4,0,"mercearia",1
1265,"AGUARD TROPICAL 490ML CATUABA PET","7898043100114",4,0,"mercearia",1
6308,"AGUARD TROPICAL 970ML PET","7898043100046",6.5,0,"mercearia",1
14168,"AGUARD V BARREIRO 600ML GARR CACHACA ADOCADA VIDRO CANINHA","7896050200261",15.25,0,"mercearia",1
6471,"AGUARD YPIOCA 965ML EMPALHADA CANINHA","7896383700704",40,0,"mercearia",1
19906,"AGUARD YPIOCA 965ML OURO CANINHA","7896383700681",38,0,"mercearia",1
18700,"AGUARD YPIOCA 965ML PRATA CANINHA","7896383730152",33,0,"mercearia",1
3673,"AGULHA CROUCHE N4 DIVERSAS","1089",4,0,"mercearia",1
14063,"AGULHA DESC P/SERING VETERINARIA","78902206",2.22,0,"mercearia",1
3414,"AGULHA DESENT FOGAO","1953",3.22,0,"mercearia",1
18827,"AGULHA DESENT FOGAO 50X1","100005",17,0,"mercearia",1
11515,"AGULHA MAO COST N2/0 20UN CORRENTE ACO NIQUEL","7891020009004",12.22,0,"mercearia",1
11516,"AGULHA MAO COST N5 20UN CORRENTE ACO NIQUEL","7891020847064",9.22,0,"mercearia",1
18821,"AGULHA MAO COST N5 UND CORRENTE ACO NIQUEL","847064",1.22,0,"mercearia",1
7540,"AGULHA MAO COST N6 20UN CORRENTE ACO NIQUEL","7891020009028",9.22,0,"mercearia",1
18820,"AGULHA MAO COST N6 CORRENTE ACO NIQUEL","9028",1.22,0,"mercearia",1
11518,"AGULHA MAO COST N7 20UN CORRENTE ACO NIQUEL","7271020009035",7.22,0,"mercearia",1
13154,"AGULHA MAO COST N7 20UN CORRENTE ACO NIQUEL","7891020009035",7.22,0,"mercearia",1
11517,"AGULHA MAO COST N8 20UN CORRENTE ACO NIQUEL","7891020009042",7.22,0,"mercearia",1
3105,"AGULHA MAO COSTURA DIVERSAS","3454",1.22,0,"mercearia",1
11930,"AGULHA MAQ COST 10/70","37431889157",9.22,0,"mercearia",1
7186,"AGULHA MAQ COST 14/90","37431889171",9.22,0,"mercearia",1
18099,"AGULHA MAQ COST 16 UND SINGER","1389",2,0,"mercearia",1
11929,"AGULHA MAQ COST 16/100","37431889188",10.22,0,"mercearia",1
18098,"AGULHA MAQ COST 16X10UN SINGER","7896785451389",10.22,0,"mercearia",1
17880,"AGULHA MAQ COST N11 10UN SINGER","7896785451341",9.99,0,"mercearia",1
17881,"AGULHA MAQ COST N11 UND SINGER","1341",2,0,"mercearia",1
7187,"AGULHA MAQ COST N12 10UND","37431889164",11.22,0,"mercearia",1
17882,"AGULHA MAQ COST N14 10UND","7896785457930",9.99,0,"mercearia",1
17883,"AGULHA MAQ COST N14 UND","7930",2,0,"mercearia",1
11931,"AGULHA MAQ COST N18 10UND","37431889195",11.22,0,"mercearia",1
3657,"AGULHA MAQUINA COST DIVERSAS","2064",2,0,"mercearia",1
4637,"AGULHA SACARIA RB COSTURA","1045727",2.22,0,"mercearia",1
250,"AJI NO MOTO 100G CX REFIL","7891132012015",7.67,0,"mercearia",1
4830,"AJI NO MOTO 100G POTE","7891132011018",12.95,0,"mercearia",1
249,"AJI NO MOTO 36G FLOPY","7891132010080",3.7,0,"mercearia",1
8064,"ALBUM FIGURINHA CARD VIDEO NET","1079623",0.5,0,"mercearia",1
20151,"ALC GEL ALLGEL 70 500ML ANTISSEPTICO","7898051682619",12.81,0,"mercearia",1
4592,"ALC GEL ALPES 500ML 70 HIG P/ MAOS","7896274806546",9.22,0,"mercearia",1
8231,"ALC GEL BRILUX 500G 65 HIG P/ MAOS","7896013100638",6.75,0,"mercearia",1
11291,"ALC GEL COPERALC 70 400ML","7896090704460",15.22,0,"mercearia",1
2360,"ALC GEL COPERALCOL 54MG 70 INPM DE BOLSA PEQ","7896090704880",4.22,0,"mercearia",1
11292,"ALC GEL COPERALCOL 70 400ML C/ DOSADOR","7896090705160",15.95,0,"mercearia",1
11290,"ALC GEL COPERALCOL 70 500ML","7896090704545",12.22,0,"mercearia",1
569,"ALC GEL DERMIGEL 430G 70 INPM","7898945782142",9,0,"mercearia",1
6382,"ALC GEL FIAT LUX 420G ACENDEDOR","7896007939039",9.9,0,"mercearia",1
15903,"ALC GEL GIOVANNA 60ML BOLSA HIG P/ MAOS","7896044963509",6.22,0,"mercearia",1
15904,"ALC GEL GIOVANNA 60ML BOLSA HIG P/ MAOS","7896044963486",6.22,0,"mercearia",1
568,"ALC GEL HIGIPRIME 430G 70 INPM","7897570114380",6,0,"mercearia",1
4591,"ALC GEL IS 300ML 70 HIG P/ MAOS","7896835806497",5,0,"mercearia",1
13869,"ALC GEL NATURA 45G ALGODAO","7908371603567",10,0,"mercearia",1
570,"ALC GEL RISHON 100ML 70 INPM DE BOLSA PEQ","7896018410015",8.5,0,"mercearia",1
17803,"ALC GEL SOL 70 500ML","7896581801036",9.99,0,"mercearia",1
11358,"ALC GEL START 470ML 62GL GELALCOOL LIMP","7897534800229",9.22,0,"mercearia",1
567,"ALC GEL VELOZ 500ML 70","7899589859733",6.22,0,"mercearia",1
13124,"ALC GEL ZULU 500G ACENDEDOR","7896090704644",12,0,"mercearia",1
20150,"ALC GEL ZULU 70 500ML BACTERICIDA","7896090704507",12.81,0,"mercearia",1
15331,"ALC LIQ AIDA 46 1LT CITRONELA","7897946400994",11.95,0,"mercearia",1
1491,"ALC LIQ AIDA 70GL 1LT NEUTRO","7897946400833",9.99,0,"mercearia",1
14614,"ALC LIQ AIDAR 46 1LT NEUTRO","7897946400970",9.7,0,"mercearia",1
3031,"ALC LIQ ANHAGUERA 70GL 1L NEUTRO","7898172662187",8.75,0,"mercearia",1
565,"ALC LIQ ASSEPTGEL 70G 1L NEUTRO","7897534809468",12.22,0,"mercearia",1
15204,"ALC LIQ AUISA 46 1LT CLASSICO","7896433800576",9.5,0,"mercearia",1
7314,"ALC LIQ AUISA 70GL 1LT","7896433800552",9.22,0,"mercearia",1
6385,"ALC LIQ AUISA 70GL 500ML NEUTRO","7896433800538",5.95,0,"mercearia",1
13330,"ALC LIQ BRANMIX 1L 70","7896923700423",9.5,0,"mercearia",1
10895,"ALC LIQ BRILUX 46G 500ML LIQ","7896013100591",5.5,0,"mercearia",1
5730,"ALC LIQ BRILUX 500ML PERFUMADO 54G","7896013102854",5.21,0,"mercearia",1
14695,"ALC LIQ COPERALCOL 46 1L BRISA EUCALPITO","7896090703623",12.5,0,"mercearia",1
18292,"ALC LIQ COPERALCOOL 1L 46 LAVANDA","7896090700769",12.99,0,"mercearia",1
2345,"ALC LIQ COPERALCOOL 46/2GL 500ML BACFREE","7896090703616",3.24,0,"mercearia",1
563,"ALC LIQ ITAJA 92GL 1L NEUTRO","7898051681032",16.95,0,"mercearia",1
16960,"ALC LIQ SOL 1LT 46 TRAD","7896581801364",10.9,0,"mercearia",1
16959,"ALC LIQ SOL 500ML 46 TRAD","7896581801395",5.75,0,"mercearia",1
18323,"ALC LIQ SOL 70GL 1L BICARBONATO","7896581808943",8.95,0,"mercearia",1
562,"ALC LIQ SOL 70GL 1L NEUTRO","7896581800367",10.99,0,"mercearia",1
9009,"ALC LIQ SOL 70GL 500ML NEUTRO","7896581800794",6.25,0,"mercearia",1
9010,"ALC LIQ SOL 92GL 500ML NEUTRO","7896581800503",8.22,0,"mercearia",1
4762,"ALC LIQ TRI 46G 1L LIQUIDO","7896581800336",6.86,0,"mercearia",1
4601,"ALC LIQ TRI 46G 500ML LIQ","7896581801074",3.99,0,"mercearia",1
9080,"ALC LIQ TUBARAO 46G 1LT LIQUIDO","7896013100614",12,0,"mercearia",1
5089,"ALC LIQ TUBARAO 46G 200ML LIQUIDO","7896013100867",3.44,0,"mercearia",1
6786,"ALC LIQ TUBARAO 46G 500ML LIQUIDO","7896013100607",6.5,0,"mercearia",1
14694,"ALC LIQ TUPI 1L NEUTRO","7898917671153",10.99,0,"mercearia",1
15213,"ALC LIQ TUPI 1L NEUTRO/BICARBONATO","7898917671498",6.49,0,"mercearia",1
10741,"ALC LIQ TUPI 425G ACEND","7898910095307",6,0,"mercearia",1
564,"ALC LIQ TUPI 46/GL 1L NEUTRO","7898910095185",10.75,0,"mercearia",1
566,"ALC LIQ TUPI 46G 500ML NEUTRO","7898910095208",6.62,0,"mercearia",1
2824,"ALC LIQ TUPI 70GL 1L NEUTRO","7898910095352",10.99,0,"mercearia",1
10894,"ALC LIQ ZULU 1LT 46 TRAD","7896090704767",9.99,0,"mercearia",1
12141,"ALC LIQ ZULU 500ML 46 TRAD","7896090704736",6.43,0,"mercearia",1
9715,"ALC LIQ ZUMBI 1LT 46 TRAD","7896090704804",9.5,0,"mercearia",1
561,"ALC LIQ ZUPP 54GL 1L CITRONELA","7896360401433",12.5,0,"mercearia",1
15947,"ALECRIM GILDA 5G SACHE","7897070221649",2,0,"mercearia",1
8258,"ALECRIN DI ROCHA 10G CHA SACHE","618231877430",1.22,0,"mercearia",1
2394,"ALECRIN JULIANA 10G CHA SACHE","109637",1.5,0,"mercearia",1
13626,"ALECRIN JULIANA 10G CHA SACHE","619205349991",1.5,0,"mercearia",1
14681,"ALECRIN MARIZA 15G CHA SACHE","7896369610027",1.5,0,"mercearia",1
5415,"ALFACE HIDROPONIA CASTANHAL","7898931661079",4,0,"mercearia",1
3410,"ALFACE VERDEURA","28",5,0,"mercearia",1
4141,"ALFACE VERDEURA","1040791",5,0,"mercearia",1
5604,"ALFACE VERDEURA HIDROPONIA","7898931661017",4.5,0,"mercearia",1
2144,"ALFAZEMA CHA 100 NAT 90G SACHE","7899999999036",2.5,0,"mercearia",1
5347,"ALFAZEMA CHA JULIANA 10G SACHE","1052756",1.5,0,"mercearia",1
14265,"ALFAZEMA CHA JULIANA 10G SACHE","619205349946",2,0,"mercearia",1
4230,"ALFAZEMA CHA TEMPERA 10G SACHE","736532328649",2,0,"mercearia",1
12578,"ALFAZEMA DI ROCHA 10G SACHE CHA","618341390263",1.5,0,"mercearia",1
11729,"ALFINET FLAUD 0 1 2 CROMAD CX","1116007",10.22,0,"mercearia",1
11730,"ALFINET FLAUD 0 1 2 UND CROMAD CX","1116014",0.5,0,"mercearia",1
20018,"ALFINET FLAUD APPLE 8UN COLOR CART","7892022013990",6.22,0,"mercearia",1
5218,"ALFINET FLAUD COLOR SACO","130656",22,0,"mercearia",1
11728,"ALFINET FLAUD COLOR UND SACO","1115994",1.5,0,"mercearia",1
2542,"ALFINET MAPA CAB REDOND LEONORA 50UND","7897256240617",5.22,0,"mercearia",1
11811,"ALFINET MAPA CB PLAST 50UND JOCAROFICE","7897256272359",6.22,0,"mercearia",1
13293,"ALFINET PERCEVEJO TAX UND ARESTE JOCAROFICE","272366",0.1,0,"mercearia",1
13137,"ALFINET PERCEVEJO TAXA 10UND ARESTE JOCAROFICE","7897256272366",5.22,0,"mercearia",1
19184,"ALFINET PERCEVEJO TAXA UND ARESTE JOCAROFICE","2366",0.1,0,"mercearia",1
